elevation,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,latitude,longitude,day,cumulative_temperature_2m_mean,cumulative_apparent_temperature_mean,cumulative_daylight_duration,cumulative_sunshine_duration,cumulative_precipitation_sum,cumulative_rain_sum,cumulative_precipitation_hours,cumulative_shortwave_radiation_sum,cumulative_et0_fao_evapotranspiration
-0.00013531575601594202,0.0016649874566453725,0.009211735821378464,-0.017058867567612053,0.0021186065105327162,-0.0032279035489416255,-0.0035155598113868203,-0.020760724420688183,-0.00046503201309358437,-0.0007453078847429623,-2.9577435071319017e-05,-0.0006941765227045549,5.448777054850739e-05,-0.0002580624392667729,-0.00025329561556921735,-0.0003311619427205771,0.0004413438153789564,0.059331116798052856,0.005056898497324432,-0.021425031397631456,-0.2904238317951107,-0.14168337702710299,0.03052185536422946,-0.058617709633575744,0.001022222131108931,-0.0002186449115630011,0.0032694611140154425
-0.0014723083902664974,-0.014775044442434469,-0.02123141352147322,0.038509299866031896,-0.017002152856441737,0.0011850640502033317,0.03238380218388674,0.0056591634248133954,-0.0016429803798647222,-0.0013475095094080927,0.00017018161496407732,-0.001049329161931965,0.0008458652290184951,8.658505615374536e-05,-0.008434838696951228,0.001093724086586136,-0.0016701041428503112,0.028125075855466444,0.0045801003259756355,-0.0184565148713104,-0.32945093584266655,-0.00907012862812779,4.7363158802595416e-05,-0.0073862137972364635,0.006304980089194931,-0.0016416764210272817,0.0022417697211681684
0.000267006716236709,-0.000867705591431189,-0.004167131492471433,0.0038091230592131537,-0.002965329871905336,0.0016400785070954551,0.0020366819979582918,0.00432965100625061,-0.0002895687185600549,-0.0005269591555346412,0.0002154077072156279,-0.00015563378515999252,-0.0011408619221059148,0.00029173427221437017,-0.0007594493698969256,0.0006360558199971562,-0.000659272543704795,0.004909752461091046,0.0036552763325391696,-0.02388631161741632,-0.3537267417431516,-0.010388699819733423,0.03275243274815883,-0.04821267737888157,0.0019523157289382763,-0.0032908278596425738,0.001012435973196399
-0.0002431157478185237,-0.00157914425531919,-0.013542040540452075,0.0034729401832604514,-0.004129274896725309,0.0011586115671129585,0.011800316278361537,0.001965927000256671,-0.00025818072116627773,9.201065662993678e-05,-0.000332229944928789,0.0010371996365645174,-0.0012450665122921592,-0.00040343836386002137,0.0003719763651445434,-0.0007135048947395377,0.0006371990128599318,0.027092568703951356,-0.0019954262633317954,-0.05220232973898328,-0.30209224826274367,-0.04683431990300643,0.007242311215373419,-0.025040949730361514,-5.189180994889334e-05,-0.0012132352677994762,0.00022734420417916325
-0.0009488127729680386,0.0006121941501671507,0.007469025320404061,-0.006266139858227223,0.002721924374066894,-0.001513418676439902,-0.005126395020594154,-0.027812333221231573,-0.0005432595502219965,-0.00046228405984029817,-4.558761657830741e-05,1.749882537216341e-05,2.0141530174462728e-05,-0.00015002148959620867,0.0001222735106145328,-0.001502295208900029,-0.0003009887215479916,0.011251678201274136,0.014135190583165987,-0.042960913625386614,-0.2717559496115233,-0.12317493985830057,0.020080631760791154,-0.023446507218717088,0.007519853728028561,-0.0022135661959260832,0.002382801025256736
-0.0008813929256260713,0.0010116334784018507,0.0001270804503647132,-0.001464531080748518,0.0027170397064353053,0.0001872153853563539,-0.005032939081000362,-0.028368068131585447,-0.0007142486930944236,-0.0006925889673989312,-0.00013038320336981494,-0.0009482526325242734,0.0006128706851661475,-8.310319704559076e-05,0.0009049800137478282,6.784601543784339e-06,0.002139915439723893,0.03995075602857503,0.018472655145614806,-0.05543002868836732,-0.26939906145182263,-0.13779492320555445,0.02920804580120638,-0.037545484761971774,0.0002711874208800961,-0.0005724429289436258,0.00010731942658535193
0.0013205091446654863,-0.000883046459352041,-0.0023455836555002518,0.0031292068180301825,-0.0019512963174636146,0.0007915449163989695,0.00521178273371154,0.002835600788855676,8.823190503501949e-05,0.00014064792590346185,-9.395376617451968e-05,0.00013940692628759764,-0.00020547813009171023,8.087202553339134e-05,-0.00028909420862769053,-0.00046385478561276433,0.00014986389038373904,-0.0027525796713114203,-0.004145833992003247,-0.0191894454205955,-0.31576887272862497,-0.04933251159049204,0.012979271121163288,-0.02713980447079014,-0.0013873801549566338,-0.0016700643499459415,-0.0011983808413505135
-0.0001398241982436127,0.004277826941698876,0.009028367403409288,-0.024028249268612478,0.009076312472367582,-0.007619012795673151,-0.013531227149836324,-0.015172860470094952,-0.0009208727798287372,-0.0002737124274725034,6.978033792401823e-05,-0.0007806177825694927,0.002192721612765509,0.00017102519493378265,-0.001405809833662673,0.00035714247158851836,-0.00012722001988849096,-0.09599707973595438,-0.05193214162271458,0.013354691875487672,-0.1977654974852176,0.005684614451647922,-0.03975128286779647,0.02477065351562423,-0.0035323702483784653,-0.000508056626978092,-0.008397870279291168
-0.0015054892468907104,0.01578614838669507,0.024322466843916937,-0.05615218318839754,0.01748408535989087,-0.006910936197268365,-0.04054183076429355,-0.018595244216068903,-0.0001886980441010063,-5.3828499197440695e-05,-0.00017159496673130017,-0.0027425538743249944,0.0022696645195706133,-0.002976374810897256,0.004309958979721663,0.000779280098359513,-0.0011617745975182182,-0.04495583771719761,-0.025962991145448724,0.00897620669964728,-0.15042151367825135,-0.01727413551509303,-0.03286198420809763,0.03569845451462434,-0.003651398569113949,-0.002965861025586331,-0.006890062219558802
-0.0003071834297078914,0.00010479746857678139,0.013512595150588478,-0.022564832735694887,0.0050825047043078515,-0.004167039796846095,-0.023416638257481845,-0.03364582575241937,-0.0010734237541020501,-0.0006648104889182734,0.00037903798531661024,0.0002404701526439179,-0.00015846980483333637,-0.000320401550662741,-0.0007728422024443927,-0.0006311451251297442,0.0005428142862502475,-0.11262722594974248,-0.033250656735580426,0.024139758581564717,-0.20786943536705427,-0.02586324297761575,-0.030013574451992747,0.054944451318973936,-0.003911068555644973,-0.0036213489575167724,-0.005672503921394583
-0.00026841308465390786,-0.0014404301225183329,-0.0009457327829234337,0.0025492961568093935,-0.0014874998135379616,0.0006098430611648675,0.0014520806028165318,-0.01439675151091426,-0.0001345699940801703,-0.0002350627666018927,2.6261344443375472e-05,-5.995332600298458e-05,-0.00016777224385252428,-0.00012086285745948857,-0.0007242635733584954,-0.0003196120286568377,0.0004256965944016437,0.013464065806857014,0.011741424414563393,-0.046275936054757494,-0.30143320474303775,-0.11149151022846188,0.05475307142869111,-0.05002854293714947,0.001841884073226965,-0.0012013286649269423,0.003588471451442402
-0.0014192489333836337,-0.0024472535512958,-0.009996460779256049,0.018075763490048413,-0.009973782983890749,0.0020012032075778785,0.01139442584771566,0.00937965131129995,-0.00018718865261620662,-0.0006044442916694435,9.496601538611401e-06,0.00029838504057484575,0.0006698382049735332,0.0018163078671894345,-0.009340789496158398,-0.0017455400237589415,-0.002020704447674141,0.023183612148152875,-0.001595388710890208,-0.025954230341367963,-0.3169105387766355,-0.009544619561865931,0.028575376560262458,-0.05603344358896442,0.016063720958788684,0.0013213517366926204,0.001355472970110661
0.00026888651545383914,0.00249916218918912,0.001671738974501877,0.0020141802178081803,0.0005524560420972121,0.0014403832525998997,0.003341896867698566,0.010939979187800887,0.00245609955311265,0.0015264695039952894,-0.00026373145157376147,0.0005710783102591667,0.0006436798346125107,-0.0008543373662335571,0.003957206440224502,-0.0004443554803743773,0.0005082964841961776,0.0008570793494306894,0.0013154055885904027,0.020047581731438304,0.19121379497208973,0.037200477519983094,0.0073778893354087645,0.009405023713742244,-0.0012993280303580008,0.002336098160226643,0.0026099735061267206
-0.0007776757871008468,0.006786048501865013,0.01805233240667439,-0.014643872381933784,0.008235140930273178,-0.007909180247372662,-0.008614418902780883,-0.04230713069780405,-0.000580287039811093,-0.00091621190171914,-0.0002422526705802417,-0.0020004117136344954,0.0034461905760702505,-0.0005656599264531757,0.0001845021404957053,-0.00012029637215619982,0.004008709774000523,0.036656794916891916,0.026409928865112717,-0.0875883513178743,-0.2638108278860858,-0.14323547859841396,0.013417900656775476,-0.0033259178269904885,0.0009621930041550907,0.0003605367328895631,0.005847386374619668
-0.00036454970708530495,-0.003042287739216344,0.0044207893416915904,0.007399764290722872,-0.0055633227660649,-0.004042462173418927,0.010167768110037022,0.005254390142505299,-0.0009525599316917586,-0.0010195323604846934,0.00020583962357558093,0.0014667361131807974,-0.0019433129101780991,0.0006764982515299703,-0.0028968352681637156,-0.00039398248991405634,0.0007648760515965672,-0.018707030528346654,-0.0005907982828899897,0.02066393587365396,0.20114698321083418,0.04450067201132279,0.009649596486332143,0.002950276194468591,-0.0017245705231264828,0.0015182131689081588,0.0012330394741885994
-0.00045166011591466865,0.004188115581845621,0.0033407124256380227,-0.021189136997446463,0.0023763851115095502,-0.002634735804064119,-0.01284960703433891,-0.02424424570919731,-0.00048809649654538465,-0.0005286284698973472,0.00012612282073651358,0.0002649536112496141,-0.0005665503346778546,-5.803853771704242e-05,-0.00014503164678949458,-0.0020536533464988855,-0.0003439023678934612,0.05621789141916227,0.015636429656027438,-0.06052633250994926,-0.22713552466263265,-0.13702454893251237,0.016671998291603138,-0.057573424513145795,0.004110370042218866,0.0008527963466370939,-3.9047376241594596e-05
0.0004533256636267629,-0.0038293887419613795,-0.006136624546791302,0.01124378540098585,-0.011343338627087482,-5.0492516455968246e-05,0.012530151391001535,0.012101707325204278,-0.0018996231763871534,-0.0025189357076572444,-0.0001319181239873938,0.0014401920551700143,-0.000929892889596227,0.0006739609081478914,-0.0049529825440201534,-0.0013890584262190894,0.0007141822456245931,0.035546234482701076,0.005069537717249877,-0.020292893082801723,-0.14255470902763823,-0.0505849892829438,0.008008136372881412,0.00029493999311827303,-0.0003292062602677781,-0.0019927836506210767,0.0037710862264441914
-0.0006271669164950095,-0.002969921305229612,-0.01257507077289431,0.017535971545458037,0.0016034011097834828,0.0019411263315744468,0.006567814912239012,0.014857965598904947,-0.001741740311335967,-0.0012952972792573804,-2.501900333757671e-05,-0.002887620526512702,0.002952050545825572,-0.0012265514553852096,-0.009520972121284641,0.0017927213096565937,-0.0002970944742644989,0.008880556525276825,0.012801788777388405,0.0049189076088542415,0.059512916432334,0.022741347987813066,0.003409910904139452,0.00022205154337360625,0.0008769995056222433,0.0012998893152853766,0.0014043377155521137
-0.0008821237858054733,-0.011519690594600283,-0.01791989294183001,0.019213047858108005,-0.010515148733334093,0.0015460786927772277,0.018094585229840292,0.00652319089593963,0.0001842431215066356,0.00032535212265855866,0.0002640708142037497,-0.000128806370816527,0.00022118638637990006,0.000463422739906809,-0.004863437641710592,-0.0014050983346631041,0.0030491601977587985,0.020781945928375938,0.022782216029734067,-0.05675152711515771,-0.26856639161755386,-0.05033351017940726,0.006889426772835255,-0.0016134994466507609,-0.002560389633839841,-0.0004980577126047229,0.002567115944068949
-0.0007987384810186225,0.0038086972721068954,0.004846564102228668,-0.013030472593746964,0.006795892573305441,-0.002036395554485827,-0.009682883565069796,-0.011753429325335182,-0.0005767704644341065,-0.0006851126259395965,-0.00015998137479427318,-0.0007538444367638724,0.00018884099269577312,-0.0014191060256622226,0.0048038972224028875,0.001115851638448326,-0.0006655620915826881,-0.03023706455365588,-0.017474566802691147,0.017378611208171812,-0.017677217529609077,-0.03407921242830639,-0.00405183724414887,0.017767195053723237,0.0004059033523335735,-0.001184370277099059,-0.006749844006740101
-0.001242126102833875,0.002282736237476384,0.019145851356486734,-0.009538413573896337,0.005728046653485459,-0.005836359006440542,-0.019335918508956034,-0.01650203133376302,7.636908780352885e-05,6.88260911633487e-05,0.00011985860525775333,-0.0012983744958650577,0.0013724460014335655,-0.001289370879220847,-0.0002529758999540243,0.0011546375252649104,-0.0006891184864669633,-0.07115499327827837,-0.04420793105685073,0.020572932975180574,-0.14135126731703618,-0.05223184150401101,-0.010100983962365192,0.022294502968801373,-0.0010553781081672718,-0.0036756592875387376,-0.004714334782754774
-0.00060123395971063,-0.00017165271361522223,0.0013842600264157106,-0.0012146908429655227,-0.0005207654471411584,8.809557275750985e-05,-0.0005142390901351312,-0.011499573029169928,-0.00043529971553614584,-0.0004686865645389424,-0.00012273718665684437,-0.00020735102574859067,0.00017704975879382726,-8.42692143495692e-05,4.211825008867733e-05,-1.3810500047651337e-05,0.0004325418153324166,0.022802588946400353,0.029922250511820847,-0.05809421391667034,-0.290249850661796,-0.12304702481584874,0.02897170216852874,-0.05243244267697636,0.0021970007814396497,-0.001896541307344012,0.001970503140656694
-0.00016241534653131431,0.0006762620390756463,0.006418428881510397,-0.007184311083897634,0.005420698074854351,-0.0012784127293846556,-0.012522422645128478,-0.022060534237459177,-0.000415518394954632,-0.000723823525946046,-4.302240601064544e-05,-5.249905513937824e-05,-6.943261586504151e-05,-0.0002789459755728073,-0.0002434745893788741,0.0002446444160436909,-0.0005274420547954165,0.04043981453665287,0.023104404758325814,-0.037913420708955536,-0.3530734385623733,-0.06775698510647732,0.01337543443117651,-0.019682933504509764,0.00045372509568475844,-0.0015839352800604209,-0.0003933092539010706
-0.0005361946851684704,0.0015921825254151256,0.023869526175138392,-0.016134109800416453,0.00431458756502362,-0.006124319533433281,-0.03375288064782821,-0.019955981879684375,-0.001668978216555653,-0.000745504513969887,0.000337689607700423,0.00031748136508960426,-0.00018862365846343697,0.00515571477297065,-0.002235006425850755,-0.0006911829523522219,0.000844162954003358,-0.06695901282183248,-0.03776416489401117,0.027155924438234974,-0.16545047222948583,0.0004885243611600581,-0.043224125749429125,0.04773895933013853,-0.008699694354886368,-0.00245730388252891,-0.005457959159116576
0.0038287708007771143,0.0014222572081246264,0.0022147495347413534,-0.002745245004983254,0.0067636306676437845,-0.0020146259166685158,-0.009475791144181726,-0.020218538857938843,-0.0010426612273389982,-0.0006956162864485802,-0.00012315697846455246,0.0005045369675594429,-0.0004403877428797581,-0.0006482601849449136,5.002495976289144e-05,-0.0005118088518486682,0.00012403981339110157,-0.04454022308502528,-0.037023297492719105,0.028548232874827686,-0.19123972337167316,-0.008325675088694478,-0.002703620185416638,0.02767315038537507,-0.00634563274311999,-0.0023767061945829345,-0.005115306322843528
-0.000806453176662327,0.0075790994954904,0.003651034186517293,-0.012020850677452932,0.005808338374756051,-0.0017069477845433256,-0.032152561252094355,-0.020127208228815346,-0.00044923585450574164,-0.0002775947157865903,-0.00036557275296855165,-0.00020299400331384257,0.00011215841109737174,-0.0020885868434747518,0.0014876674020642912,0.0006882251590369078,-0.0015338972073751943,-0.1132731241558483,-0.029306949835955744,0.01960871641759934,-0.1756512260011197,-0.015534355528526509,-0.03254594324571792,0.04336088392964193,-0.006059262850194664,-0.002299434546001093,-0.007931604063214765
0.0038928849655249665,-0.0033094023859642895,0.001127180978924996,0.010332549040386786,-0.003708044114785437,0.0016804324569219204,0.00448796830730112,0.009541336618982713,-0.0009784988057503189,-0.0013248315937476021,0.0004953013944742839,0.0011953323276157612,-0.0010890296790004366,0.0022899609895650824,-0.004469172044487484,-0.0004000655289627521,0.00037323929252467786,-0.009520834144374483,-0.0008221015861531795,0.010368101057147095,0.20652099365229484,0.039130973948617774,0.013172725110807934,-0.004117805353647169,-0.0008121408793157604,0.0018200727267166095,0.0008279623937149957
-0.00021896238607186508,-0.0015952410464831193,-0.0019234903504425638,0.007105028987090224,-0.0024449453439998534,0.0012013847631056648,0.007036068410966064,-0.008381031456809403,-0.0005015081724136344,-0.0008570984181949746,-7.856913691449187e-05,-0.00028067647759642974,0.0002171156294469097,-8.901973521750299e-08,-0.0007764184642897519,2.2755541695193406e-05,8.491470388873817e-05,0.031002247201749773,0.0031522321525494276,-0.021626314029115214,-0.32714573662809315,-0.07721331520472063,0.0023166808886816823,-0.04243894183667969,0.0011605147271304128,-0.0018925416325113202,-0.001576322998076096
-0.0006008215384110609,-0.0025154867228330178,-0.006666852745541824,0.015939508452407172,-0.005837286627853621,0.0015706469489811773,0.016999901096728887,0.013736030513982403,1.3583699186309812e-05,0.00010645514238153162,-7.56826201267861e-05,-0.0006138012377324975,-0.0007328937279073577,0.0018414832224596543,-0.0018208504145544929,-0.0006150253354834532,0.0006641363136962514,0.021113497842096724,0.003950437682658033,-0.005159550251299839,-0.12475912349442399,-0.04036572359709072,0.025329258897303294,-0.04424768587198404,0.0037993847002488973,-0.0012406555841043647,0.000396797265186078
-0.0016119599073086627,0.009301989451661401,0.022565828971127678,-0.036391519957426635,0.012547845553147745,-0.007966232139318238,-0.02932963552628308,-0.01006367318527096,-0.00016143417040149273,0.00010962547476096411,-0.0004290205505519025,0.0001278017804255528,-0.0004014695402953177,-0.0009857305708009583,0.0009522000412217223,0.00046321546948336717,-0.0008812020859800941,-0.07593644503744118,-0.008659238316552888,0.018228778596385144,-0.007000729414849218,-0.010686576821080266,-0.036616343603940296,0.01555003863014919,-0.0008674894056065536,-0.0024085273494580703,-0.004537017509497048
-0.0008617840224458674,-0.0032211918174566514,-0.005768182823185062,0.01770443169828025,-0.007493954943794377,0.0027859234442713715,0.01032438173217981,0.013270044579883388,0.0006851725381905532,0.0008614067483592417,0.00033613467151203763,0.0012782270003975854,-0.0011564191387374177,0.00020928870877210158,-0.0011408716822869677,-0.0019412759615818958,0.001555204923826498,-0.02151555001782156,0.009427114763264374,0.008380694214072011,0.20817058314129636,0.04222900944947446,-0.007304237853911004,0.02475910602261835,-0.0019098244767398495,0.0017420027972372039,0.002051864283743284
-0.0008858302475520231,0.0027786359543623567,-0.007763203736803392,0.00024327417151936132,0.001621477895681236,0.0014142986247064654,0.0011548452575569981,-0.006963685290848888,0.0002425938393440457,0.0002972861038873563,-0.0003468998931436147,-0.0011713710141902337,0.0012758323882705329,-0.001144930185283816,0.0039009655343374356,0.0007876651831316409,-0.0005609997355966972,0.017416027663674203,0.007883584011492152,-0.026747072794500965,-0.36148432805622527,-0.013812756373003708,0.020416563629209128,-0.04605902279034626,0.0018942510875575049,-0.0025325228392908427,-0.0011146469649065305
-0.0005297953382792271,0.000872207997214858,-0.00297519427757373,0.00046417727993223405,0.0034919260437449706,0.0003872421638524357,-0.006280045267642907,-0.021499381046338212,-0.0005102752365039447,-0.00028898450640446106,0.0002622125891527784,-0.0019670836903680124,0.0007322439829172955,-0.0005457988606223274,0.00018002382817294826,0.00018803992293176439,-0.0007384901263284815,0.012038061118187234,0.012274100882231362,-0.03569082507828836,-0.3328001057772092,-0.07875830417197982,-0.004679420509222078,-0.010788453320241736,0.006080858907947364,-0.0016892191716025122,9.293965051564042e-05
-0.000329024524403322,0.0013193082480751597,0.0025645623883432853,5.826636897728826e-05,-0.000952344448928305,0.0012123500109947863,0.0012258706551861423,0.010491380867378337,7.592285892528879e-05,0.0006277054825059488,-0.00029267726103450616,0.0008665915393276596,-0.0009480169497326835,-0.00038020167150074676,0.0025705851472715424,-0.00035274162591823906,0.0005787024225866189,-0.019700097260857405,-0.0028996730318179287,0.015075965567414593,0.21710812762148246,0.05562803605912362,0.019103389736135557,-0.0025195320406395444,-0.0005005639611515628,0.0019229679568156953,0.0007326685232387713
-0.00042641187979572083,-0.002971911324263639,-0.00140848188458497,0.006035860619218539,-0.0031249993851664992,0.0007233627984839878,0.008370183634020104,-0.006638195250267542,-0.0005812129715685494,-0.0006440770927822069,0.00010613602891572756,0.0005023357221204001,-0.00042971386104912455,7.748148560943962e-05,-0.000568424031535307,-0.0002653804400532826,0.00022943395510133631,0.007655336002836654,-0.0015336552137275698,-0.033476763709235836,-0.2664027694831421,-0.0952974256148734,0.013878873894910292,-0.05623332939936714,-0.0008261614455635556,-0.0014760529168928364,0.0011020677581732145
-0.0013322405936945503,-0.0033651692696544866,-0.019874198614987466,0.010510351413720668,-0.010512764954485094,0.005553212440658831,0.008943334502565023,0.007645352413941801,-0.0004863844088147816,-0.0007000290812479329,0.0004747483776029984,-0.00014279225551677556,-0.00013200204191148035,0.00139042132026151,-0.004013792640905012,-0.002260191144280844,0.0035261969520065215,0.02288240470241717,0.025267664622807565,-0.015461766505485773,-0.23940587694212048,-0.0581824284481873,-0.01309335648289068,0.03264789855934243,-0.0019278692918360248,-0.0002683772857863685,0.006271471607516794
-0.0004570019328154785,0.00015639346821800376,-0.011558508146388608,0.003584753117744483,0.0003517559682180982,0.001023437497841921,0.0012354396389426443,-0.010224316361584778,-0.0003512942987428473,-0.00034322125808931614,0.00013746065181329675,2.921794531333723e-05,3.7861061510909934e-05,-0.0007545133651204584,0.00037130626774937,-0.000270734208148608,-0.0006463739509486896,0.03481533127613537,-0.0018400761629715876,-0.02852325815561707,-0.3269637073340462,-0.07708268928618149,0.021484536769987097,-0.052803837141680306,0.010545893300544083,-0.0023654443478293135,-0.0020076036475889358
-0.0010252945276154196,-0.0012625736517022552,0.008774055730879476,-0.01316167329784298,9.638755251730376e-05,-0.006316204782686608,-0.00379224550335163,-0.03003288412303314,-0.0013818547373772058,-0.0005683233841077273,0.0002662900287867716,0.0011537961763939243,-0.0016528468153618608,0.0014185493077181431,-0.0021482063712873816,-0.000829906387223103,0.0008983860796837636,-0.055699029680391435,-0.027898493857452092,0.04005046012221452,-0.1680860344661657,0.011297293546332979,-0.0395629942433933,0.023413281881204877,-0.007916114543703508,-0.00341773620744831,-0.007644733673021538
0.0014913671849049275,-0.00012707735604014194,0.013174232530815375,-0.007833425289138132,0.000751408481959395,-0.002040346898862113,-0.0037346254637426715,0.005555079794301695,-0.0003294932991483035,-0.0005705774139601543,0.0006301893131221425,0.0005988576255273603,-0.0006644045631776569,0.003372026640501516,-0.0037387879727568438,-0.00035285472213369355,0.0008991259365396304,-0.02496350586994893,0.00036055652775870354,0.027546103500448765,0.1671504799703315,0.04728741277519196,-0.023893396756590742,0.0355028754462264,-0.0031813253981411715,0.0019163491671437673,0.00022807135956675543
